hasoc_hi_2872	बड़ी खबर LIVE: भारी बारिश की वजह से पुणे में दर्दनाक हादसा, दीवार ढहने से 15 की मौत, कई लोग घायल #Maharashtra #Pune #PuneRains	NOT	None	NULL
hasoc_hi_6885	मुंबई: बारिश से बेहाल मायानगरी, एक दिन की सार्वजनिक छुट्टी का एलान, जरूरी होने पर ही बाहर निकलने की हिदायत    पढ़ें खबर- https://abpnews.abplive.in/india-news/heavy-rain-in-mumbai-public-holiday-declared-airport-main-runway-closed-1158311 …	NOT	None	NULL
hasoc_hi_5272	कमेंट सेक्शन में बताएं अपनी इच्छा!  #YourSpace #Budget2019 #Modinomics19	NOT	None	NULL
hasoc_hi_7645	सांती के बात करते हो, सिधे गोली मारना चाहिये मंदिर तोड़ने वाले हरामी को	HOF	HATE	TIN
hasoc_hi_332	हाथी चले अपनी चाल   #कुत्ते भौंके सौ हज़ार     #फ़र्ज़ी_पोंगा_पण्डित	NOT	None	NULL
hasoc_hi_2489	#मालेगांव बम ब्लास्ट  पेटदर्द के चलते कोर्ट में  पेश नहीं हुई #प्रज्ञा_ठाकुर,  - ओह माय गोडसे...	NOT	None	NULL
hasoc_hi_4158	रे माधरचोद @manakgupta क्या तेरी Gand में इतना दम नहीं की तू भड़वे अपने पापों को टेग करके ट्वीट करे, राहुल को तो बड़ी जल्दी कर दिया। हिम्मत है तो BJP वालों को टेग कर तेरे को छट्टि का दूध याद दिला देंगे।  दलाल, भडवा ओर चाटूकार भाग मानक भाग !! https://twitter.com/manakgupta/status/1145573600608391168 …	HOF	PRFN	TIN
hasoc_hi_446	भेनचोद ये गुलाबी पैंट कौन पहनता है बे 	HOF	PRFN	UNT
hasoc_hi_1442	भोसडीके corruption is corruption!!! Wherw the f*** does caste comes into play???	HOF	PRFN	UNT
hasoc_hi_160	एसपी सांसद एसटी हसन ने किया जायरा वसीम का समर्थन, फिल्म अभिनेत्रियों की तुलना तवायफ से कर डाली  via @NavbharatTimes: http://app.nbt.in  #ZahiraWasim के चक्कर मे इस कटुऐ ने ⁦@abuasimazmi⁩ आज़मी की बहु को रंडी बना दिया  	HOF	PRFN	TIN
hasoc_hi_1724	बहुत गुरूर था छत को छत होने पर,  एक मंजिल और बनी छत फर्श हो गई।  #शुभ_रात्रि @Rekhta @Aayesha10796433	NOT	None	NULL
hasoc_hi_5894	कोर्ट ने याचिकाकर्ता को कहा कि वो पटना हाईकोर्ट में याचिका दाखिल करे	NOT	None	NULL
hasoc_hi_7648	यौम-ए-पैदाइश की परखुलूस मुबारकबाद  सुफियान  बाबू..........बस अल्लाह पाक से यही दुआ है कि मेरी उम्र भी आपको लग जाय....    जब से मैं चला हूँ मेरी मंज़िल पे नज़र है  राहों ने कभी मील के  पत्थर  नहीं  देखे।    @sufiyanpratapg8	NOT	None	NULL
hasoc_hi_2071	¶¶सिमटकर चूड़ियों में   छुपने लगा शायद  मैंने जो चूम लिया उसको¶¶    ¶¶मुझको चुभने लगा शायद  मैंने जब आगोश में   भर लिया उसको¶¶    ¶¶मुझसे जलता है तेरा  कंगन शायद...  मैंने जो इश्क कर  लिया है उसको¶¶  ~#साहिब१    #चूड़ी #कंगन  #हिंदी_शब्द  #शब्दनिधि	NOT	None	NULL
hasoc_hi_2341	Barrister Asaduddin Owaisi’s reply to the President’s Address in Lok Sabha.	NOT	None	NULL
hasoc_hi_966	A Bench headed by Justice SA Bobde, on July 16, will start hearing arguments to decide whether interim order should be passed to stay the implementation of the Constitution Amendment of 10% reservation to economically weaker section of the general category.	NOT	None	NULL
hasoc_hi_4180	गर्भवती महिलाओं को सूर्य ग्रहण पर इन बातों का ध्यान जरूर रखना चाहिए.	NOT	None	NULL
hasoc_hi_547	बहुत बहुत शुक्रिया।    दिल की  खूबसूरती चेहरे से  अयां होती है।  बात जो अच्छी है  दिल पर असर करती है।    नईम  #बज़्म #हिंदी_शब्द #बज़्म_ए_इख़लास  @SalehaIqbal6 @Shaheen31304594  @Abdal__Abdullah @VishakhaPathak_   @MitaliSarangi2 @Aayatkhan_ @queen_hoon11 @Mansi94893004  @yejivanhaiisjiv	NOT	None	NULL
hasoc_hi_5406	अपने #कर्म पर #विश्वास रखिए राशियों पर नही....!    राशि तो #राम और #रावण की भी एक ही थी,     लेकिन नियती ने उन्हें #फल उनके #कर्म अनुसार दिया !!    #जय_सिया_राम_जी  #जय_श्री_महाकाल  #जय_श्री_राधे_कृष्णा    #सुप्रभात #बज़्म  #शब्दशक्ति #शब्दनिधि #स्वरा  #हिंदी_शब्द #शायरी #सुविचार	NOT	None	NULL
hasoc_hi_6642	फिर भड़वा सलमान और शाहरुख माँ चुदा रहा है क्या Bollywood में	HOF	PRFN	TIN
hasoc_hi_3421	What is the meaning of 'भोसड़ीवाला ' and 'भोसड़ीके' and how do I say it in English? by Mohan Kumar 	HOF	PRFN	UNT
hasoc_hi_3219	हरामजादा केजरीवाल अब कहा मार गया सूअर को अब कुछ क्यों नहीं दिखाई दे रहा इस madarchod kejariwal Ko Desh ke bahar karo।	HOF	PRFN	TIN
hasoc_hi_3300	#IndvsEng दुनिया की दो बेहतरीन टीमों के बीच आज मुकाबला, #पाकिस्तानियों की दुआ है जीत भारत की हो	NOT	None	NULL
hasoc_hi_5327	Meanwhile ---- China Xi Jin ping has sent a message to Modi----- भोसड़िके , अगर यह तीन तलाकि  , right to privacy,... http://fb.me/zV4EYu3j 	HOF	PRFN	TIN
hasoc_hi_6569	दिल्ली-NCR वालों को गर्मी से जल्द मिलेगी राहत, तीन से पांच जुलाई के बीच मानसून देगा दस्तक	NOT	None	NULL
hasoc_hi_185	रे बावली पूंछ!  @ZairaWasimmm जैसी कितनी आयीं और चली गई।    हमारे जाने वो फिल्म करे न करे हमें क्या?    पर उस वो रंडी की औलाद भारत माता के सौहार्दपूर्ण माहौल को इस्लाम के नाम पर बर्बाद करना चाहती है क्यों?    तुझे कोई पूंछता नहीं है, तो तूभी बकचोदी कर रहा है ।	HOF	PRFN	TIN
hasoc_hi_1392	इस वीडियो को वायरल होने के बाद स्थानीय लोग दहशत में हैं	NOT	None	NULL
hasoc_hi_2222	मिट्टी स्वस्थ तो किसान समृद्ध।    सॉइल हेल्थ कार्ड से फसलों की गुणवत्ता के साथ बढ़ रही है किसानों की आमदनी।    देश में अब तक 20.51 करोड़ से अधिक किसानों को सॉइल हेल्थ कार्ड वितरित।	NOT	None	NULL
hasoc_hi_2396	जब #प्रज्ञा_ठाकुर जैसी... सांसद बन सकती है,  तो राम रहीम पे चर्चा करना व्यर्थ है। सरकार है इक्छा उसकी।    हमारे हिसाब से राम रहीम को ठंडा बेडी लगा कर त्रित्तिया खंड में डाल देंना चाहिए।	HOF	HATE	TIN
hasoc_hi_4371	सात संदूक़ों में भर कर दफ़्न कर दो नफ़रतें  आज इंसा को मोहब्बत की ज़रूरत है बहुत    – बशीर बद्र	NOT	None	NULL
hasoc_hi_823	जिया -मैं तो अपने सारे दोस्तों को भूल ही गया था,    पर एक फिल्म देखी तो सब याद आ गया.    सोना- कौन सी फिल्म?     जिया -#कमीने	NOT	None	NULL
hasoc_hi_5781	आतंकवाद, पत्थरबाज पर भारत का अभिन्य अंग।	NOT	None	NULL
hasoc_hi_1751	बहोत नाज़ है मुझे खुद पर,                  क्यों कि  मैं गुलाम ए मोहम्मद ﷺ हूँ।	NOT	None	NULL
hasoc_hi_1360	हमारे राष्ट्रीय कार्यकारी अध्यक्ष श्री जगत प्रकाश नड्डा जी से मिलकर उन्हें दिल्ली भाजपा के समस्त कार्यकर्ताओं की तरफ से बधाई दी।   श्री @AmitShah जी एवं श्री @JPNadda जी के नेतृत्व में भारतीय जनता पार्टी शिखर पर पहुंचेगी   #ModiHaiTohMumkinHai	NOT	None	NULL
hasoc_hi_28	#TripleTalaqBill violates constitution, says AIMIM leader @asadowaisi   #ITVideo  More videos: http://bit.ly/it_videos 	NOT	None	NULL
hasoc_hi_790	आदरणीय राष्ट्रीय अध्यक्ष जी    #आप हम सब का #हौसला हैंआदरणीय राष्ट्रीय अध्यक्ष जी#आप हम सब का #हौसला हैं…	NOT	None	NULL
hasoc_hi_6135	    Teacher : ' शीला कपडे पहन चुकी थी '    ईस वाक्य को अपनी भाषा में बोलो।    Student -: भेनचोद लेट हो गए !!!!    	HOF	PRFN	UNT
hasoc_hi_781	Extremely anguished by the fire tragedy in Surat. My thoughts are with bereaved families. May the injured recover quickly. Have asked the Gujarat Government and local authorities to provide all possible assistance to those affected.	NOT	None	NULL
hasoc_hi_5404	भारी बारिश के चलते मुंबई में जन-जीवन अस्त-व्यस्त हो गया है। हमारे संवाददाता बता रहे हैं अलग-अलग जगह के हालात।   #ReporterDiary (@journovidya, @divyeshas)  अन्य वीडियो: http://bit.ly/IndiaTodaySocial …	NOT	None	NULL
hasoc_hi_1383	CM @myogiadityanath नें मेरठ को कैराना बनने से बचाया,नमाजियों द्वारा खरीदे गए सारे मकानों की रजिस्ट्री रद्द होगी।  हिन्दू वापस आने लगे। CCTv  कैमरे लगे।    ADG प्रशांत कुमार और SP नितिन तिवारी को फटकार,नितिन ने ऑफ़ कैमरा स्वीकारा कि पलायन हुआ है,प्रहलाद नगर ही नहीं,4 मोहल्ले और हैं।	NOT	None	NULL
hasoc_hi_7232	#PMModi ने 25 जून को संसद में कहा कि #WaterCrisis दूर करना उनकी प्राथमिकता है। लेकिन सच ये है कि प्राथमिकता की बात करने वाले मोदी जी ने पांच साल से देश में #BJP की सरकार होने पर भी जल संकट पर दो साल पहले दी गई #NitiAyog की रिपोर्ट पर कोई चर्चा नहीं कराई।	HOF	HATE	TIN
hasoc_hi_404	#AIMIM Chief @asadowaisi  says to the Chair, 'AAP referee hai, pls don't be part of the game .'  #ParliamentSession	HOF	HATE	TIN
hasoc_hi_5125	#चांदनी रात थी ..  #कुत्ते टिमटिमा रहे थे..  #तारे भौंक रहे थे ..  एक #चोर आया ..  #भेंस फोड़ के #दीवार ले गया।।  ~√~√~√~√~¿¿  ;कोई #हमका  बतायेगा ..इसमें #ग़लत  का है???    Rt if you agree	NOT	None	NULL
hasoc_hi_664	हनीप्रीत बिना पापा #RamRahim को खेतो में रोटी पानी देने कौन जाएगा ?    उसे भी साथ मे पैरोल देना खट्टर साहब...	HOF	HATE	TIN
hasoc_hi_7311	केजरीवाल सरकार झारखंड में जिस चोर को पब्लिक ने मार डाला उसके परिवार को पांच लाख रुपये और चोर की बीबी को सरकारी नौकरी दे रही हैं क्योंकि वो एक मुसलमान हैं    ध्रुव त्यागी और अंकित सक्सेना की हत्या दिल्ली में हुई पर उन्हें एक रुपया नहीं दिया क्योंकि वो हिन्दू हैं	HOF	HATE	TIN
hasoc_hi_1369	देखिए मेरे साथ अभी  “अबकी बार भोजपुरी सितारों की धार”ठीक 12:30 बजे ।@ManojTiwariMP @ravikishann @aajtak	NOT	None	NULL
hasoc_hi_2373	ये नई दिल्ली रेलवे स्टेशन पर लगा Digital signboard है।   @PiyushGoyal @RailwaySeva @RailMinIndia ये खस्ताहाल किसी तमाचे से कम नहीं है।   कृपया जल्द से जल्द दुरुस्त कराने का कष्ट करें।   आभार 	NOT	None	NULL
hasoc_hi_267	देख भड़वा कलूटे    इसपे तेरा मूत वाला मुह नही खुलेगा    क्योकि तेरे मुह में अब बवासीर हो गया होगा 	HOF	PRFN	UNT
hasoc_hi_7158	सोशल मीडिया पर नहीं जमीन पर आकर संघर्ष करिए अध्यक्ष जी । यादव समुदाय मुलायम सिंह तथा अखिलेश यादव को राजनीतिक रूप से स्थापित करने तथा समर्थन करने की भारी कीमत चुका रहा है ।	NOT	None	NULL
hasoc_hi_4259	भगवा रंग से मुझे कोई आपत्ति नहीं लेकिन  इतिहास गवाह है भगवाधारियों ने हमेशा अँग्रेजों के आगे सर झुकाया है,,,	NOT	None	NULL
hasoc_hi_7527	इस बार सूर्यग्रहण 02 जुलाई को लग रहा है	NOT	None	NULL
hasoc_hi_3276	उनका लिंचिंग किया जाता है लेकिन उसके पक्ष में देश या राज्य में किसी भी तरह का नआवाज उठाया जा रहा है न ही संवेदना प्रकट किया जा रहा है।  कथित लिंचिंग को लेकर बवाल काटने वाले शेखुलर नेताऔर मीडिया वर्ग मंगरु पाहन के मामले पर चुप्पी क्यो साधेहुए है?  दोहरा रवैया क्यों है?  #मोब_लिंचिंग	NOT	None	NULL
hasoc_hi_1558	इस #बकलंड #बखोर #भड़वे #हरामखोर #देशद्रोही #कुत्ते घुंघरू सेठ के साथ जब पूरा देश है तो चुनाव 543 सीट पे क्यों नहीं लड़ा,	HOF	PRFN	TIN
hasoc_hi_6684	Please answer these, so called Author, Secular Humanist, Feminist, Physician Tasleema Nasreen, Who made you physician? Who taught you the words you speak? Did they humans invented languages? Are they able to invent one more for the sake of being truthful?	NOT	None	NULL
hasoc_hi_3788	तो बाबर से गांड मरा हमें क्या	HOF	PRFN	TIN
hasoc_hi_3250	पर तू एक ऐसी रंडी वैश्या है जो जिस देश मे खाती कमाती और रहती है उसी देश की हार पर हिजड़ों की तरह नाज रही है    आक..थू है तुझ पर     चल हट रंडी कहीं की...	HOF	PRFN	TIN
hasoc_hi_7219	A muslim forcing other muslim to chant Jai Shree Ram!!!  #ModiHaiTohMumkinHai  #Tabrez	NOT	None	NULL
hasoc_hi_3816	बाबू चोदो ना मुझे जोर जोर से चोदो कुतिया बना कर बड़े चूच्ची वाली भाभी लण्ड पर बैठ कर चुदाई करते मिक्स चुदाई 	HOF	PRFN	TIN
hasoc_hi_2220	अगर रंग का असर इतना होता है। कि हुनर मायने न रखे और टीम मैच हार जाए तो महबूबा जी वो रंग भी बताएं जिससे पत्थरबाज सुधर सकते हैं, वो रंग भी बताएं जिससे हिंदुस्तान का खाना और पाक का गाना छूटता हो और देश के टुकड़े का ख्याल जाता हो। कसम से मैं अपने खर्चे पर उन रंगों के कपड़े भिजवाऊंगा।	NOT	None	NULL
hasoc_hi_6250	बैलेट पेपर के बजाए ईवीएम के माध्यम से चुनाव की सरकारी जिद से देश के लोकतंत्र व संविधान को असली खतरे का सामना है। ईवीएम के प्रति जनता का विश्वास चिन्ताजनक स्तर तक घट गया है। ऐसे में इस घातक समस्या पर विचार करने हेतु अगर आज की बैठक बुलाई गई होती तो मैं अवश्य ही उसमें शामिल होती।	NOT	None	NULL
hasoc_hi_1485	निसंदेह मैं सुरजेवाला जी से बात करूँगा,लेकिन सुरेश जी, श्री कल्कि पीठाधीश्वर को शुक्राचार्य और कांग्रेस आचार्य बोलने वाले भाजपा के “महान” प्रवक्ताओं से आपको भी बात करनी चाहिये.	NOT	None	NULL
hasoc_hi_5214	Galatfahmi bht bdi thi ,or election k josh m galli dena kisi ko ,ek sath gathbandan m aa jana ,janta smjhti h sir	NOT	None	NULL
hasoc_hi_3694	ये भड़वा वोट और नोट के लिए किसी के भी चुत्तड़ चाट सकता है, @anubhavsinha तो शायद धोता भी होगा।  हरियाणा में ये जब जब आता है इसके रैपटे पढ़ते हैं।	HOF	PRFN	TIN
hasoc_hi_1911	#दोबारा मोदी सरकार और सांसद चुने जाने पर मैं मनोज तिवारी धन्यवाद यात्रा में आप को व आपके मित्रों को आमंत्रित करता हुँ, जो आज 2 जून 7 am से पाँचवाँ पूस्ता,मदर डेयरी,गामड़ी से शुरू होगी।  आप साथियो सहित समय से पहुँचे तो आनंद होगा @BJP4Delhi	NOT	None	NULL
hasoc_hi_3319	मै प्रशांतभूषण साहाब से अपील करता हू वो तबरेजखान का केस लड़े और दोषियों कौ ही नही दोषी पुलिस वालों को भी सजा दिलवायें	NOT	None	NULL
hasoc_hi_842	मैं #गिरिराज_सिंह #कन्हैया_कुमार से पूछना चाहता हूं,  आजादी में कोई कमी तो नहीं रही भोस# के...  @Being_Humor @desimojito @indiantweeter @rishibagree	HOF	PRFN	TIN
hasoc_hi_402	मा.@myogiadityanath जी 17 जातियों को अनुसूचित जाति में शामिल करने से पहले इन जातियों को पिछड़ी जाति के सूची से बाहर करें और इन 17 जातियों का कोटा निर्धारित करें तभी इन जातियों को अनुसूचित जाति में मिलने वाली सुविधाएं मिल पाएगी,यह तभी संभव है,	NOT	None	NULL
hasoc_hi_3243	कीमत लगभग 13,000 रुपये से शुरू, पढ़ें क्या है खास..	NOT	None	NULL
hasoc_hi_6112	मोहम्मद के राह पर एक और सुअर की औलाद।	HOF	PRFN	TIN
hasoc_hi_5344	बहुत बहुत शुक्रिया।    यह ख्याले खाम है,खूबसूरती चेहरे का नाम है।  ख्याल अच्छा हो तो,,सीरत भी अच्छी होती है।    नईम  #बज़्म #हिंदी_शब्द #बज़्म_ए_इख़लास   @10398108Ritesh @Shaheen31304594   @Azzuwrites @queen_hoon11   @Abdal__Abdullah @Mansi94893004   @SalehaIqbal6 @Khushi_eik_Pal	NOT	None	NULL
hasoc_hi_2784	Sir ji evm set hai ye bihar gujrat madhypardedh ki trah set karengeAur up me samajwadi party se jada bsp ko sit denge	NOT	None	NULL
hasoc_hi_2369	संसदीय दल की बैठक में प्रधानमंत्री नरेंद्र मोदी ने सांसदों से कहा कि सदन में उपस्थित रहें: @RajivPratapRudy.  @siddharatha05 की #ReporterDiary  अन्य वीडियो: http://bit.ly/IndiaTodaySocial …	NOT	None	NULL
hasoc_hi_6158	मुझको जालिम का तरफदार नहीं लिख सकते  कम से कम वो मुझे लाचार नहीं लिख सकते  और जान हथेली पर रख कर बोलता हूं जो सच  उसको इस मुल्क का अखबार नहीं लिख सकते  एम एस हाशमी    #Justice_for @ZakirAliTyagi	NOT	None	NULL
hasoc_hi_3285	अपनी सरकार के भी कुछ पोस्ट दाल दिया करो	NOT	None	NULL
hasoc_hi_2984	पता नहीं साऊथ वाले #हीरो के साथ क्या मसला है   #कमीने लोग हर फिल्म में २ -२ हीरोइन रखते है !  और हम जैसे सिंगल इंसानो को बोला जाता है #गर्ल सखी   एक ही रखना।   तो क्या भाई साहब वहाँ आप #मज़े करो और   हम यहाँ एक से संतुष्ट होने को बोलते है इतना बड़ा #झोल कैसे ??     	NOT	None	NULL
hasoc_hi_5652	हमलोग भाई भाई का नारा देते रहेगे और वो सुअर हरामखोर हमे बर्बाद करता रहेगा!	HOF	PRFN	UNT
hasoc_hi_4487	अकेलेपन में इतने अकेले हो गए है कि खामोशी भी अब खामोश है!!  चंद पलो के लिए ज़माने से नाराजगी क्या दिखाई अब हर कोई नाराज़ है !!  दर्द को ब्यान करता वो रंगीन आंसू भी आज खामोश है, शायद अकेलेपन से   वो भी नाराज़ है!!  #हिन्दी_शब्द  #शब्दनिधि  #अकेलापन	NOT	None	NULL
hasoc_hi_2394	यही अगर किसी मस्जिद में हुआ होता तो रंडी रोना स्टार्ट कर देते तू भड़वे लोग अभी तो शांति बनाए के लिए ही बोलोगे	HOF	PRFN	UNT
hasoc_hi_6236	किसी लड़की की बारात दरवाजे पे हो और लड़की को बंधक बना के 8 घण्टे से उससे रेप हो रहा हो ..क्या बीत रही होगी उस लड़की ओर उसके परिवार पर  ऎसा ही हुआ है कानपुर में जिस कानून व्यवस्था का योगी जी हर जगह प्रचार करते हैं वहां कानून नाम की कोई चीज़ ही नहीं है l  @Anjupra7743	NOT	None	NULL
hasoc_hi_6274	जब कोई नही सुने बात आपकी थाने में।    नमो एप्लिकेशन पर शिकायत कीजिए    बात आपकी  पहुँच जाएगी पूरे जमाने मे।    सरकार नई  है ऑफिसर है पुराने     अब नई बात चली है जमाने मे।    #NoOneForHindu पर ट्वीट न करें।  #NamoApp अपने फोन पर इस्तेमाल करे।    	NOT	None	NULL
hasoc_hi_1737	काबुल में सैन्य इमारत के पास कार बम विस्फोट, अब तक 53 लोगों के घायल होने की खबर https://abpnews.abplive.in/world-news/afghanistan-kabul-car-bomb-blast-at-least-53-injured-1158023 … #KabulBlast	NOT	None	NULL
hasoc_hi_4570	फिर कयो अपनी ऐसी तैसी करवा रहा है फालतू दो पैसे की औकात नही है भडवा	HOF	PRFN	UNT
hasoc_hi_2701	भीम आर्मी चीफ चन्द्रशेखर आज़ाद ने भारत चलाना बोला था न कि जलाना जैसा छि न्यूज़ ने एजेंडा चलाया @TheLallantop ने भी किया @BhimArmyChief की बात का समर्थन।   https://www.thelallantop.com/jhamajham/bhim-army-chief-chandrashekhar-said-bharat-chalana-jaante-hain-in-his-muzaffarnagar-rally/ …   https://www.thelallantop.com/jhamajham/bhim-army-chief-chandrashekhar-said-bharat-chalana-jaante-hain-in-his-muzaffarnagar-rally/amp/#click=https://t.co/U6t05LWN1F …	NOT	None	NULL
hasoc_hi_7577	#ExtensionStudio चैट में सीधे जुड़िए @sardanarohit के साथ शाम 6 बजे और पूछिए अपने सवाल http://bit.ly/ChatWithRohit 	NOT	None	NULL
hasoc_hi_5459	दिल्ली एयरपोर्ट पर सिरफिरे आशिक़         का कटरीना पर 'हमला'!      विवाद से बचने के लिए      'साधु' बने आमिर!    पापा के प्यार में दीपिका ने   किया पति को नज़रअंदाज़!	NOT	None	NULL
hasoc_hi_1574	Under Islamic law, divorce can be pronounced twice in which the option of reunion is allowed #tripletalaqtruth	NOT	None	NULL
hasoc_hi_3465	पाखंडियो को अंधभक्त चाहिए...  चाहे किसी भी धर्म के अंधभक्त हों...  'क्योंकि अंधभक्त अधिकारों की लड़ाई नही लड़ते...।।'	NOT	None	NULL
hasoc_hi_7468	जब चुनाव के दौरान मोदी ने विजय माल्या को जेल में डलवा दिया था तो फ़िर वह आज #CWC19 में #INDvsAUS का मैच देखने कैसे पहुँच गया ?	NOT	None	NULL
hasoc_hi_6007	अबे भोसडीवाले जिसकी रंडी की तुम लोग दलाली खाते हो उससे कभी पूछो की पैसा कहाँ से उसके पास आया है।	HOF	PRFN	UNT
hasoc_hi_1058	Ab nhi dikh rha kya midia valo ko jungal raaz	NOT	None	NULL
hasoc_hi_1806	ना नमाज़ के लिए #मंदिर खोलिए, ना पूजा के लिए #मस्जिद !  बस इंसानियत को अपनाकर आपस मे प्यार बनाए रखिए बाकी फर्जी सेकुलर बकैती की देश मे कोई ज़रूरत नही है। #EidUlFitr पर एक संदेश -     मजहब का अपना अलग स्थान रहने दो ~   मैं   इंसान   हूँ   मुझे   इंसान   रहने   दो  ~  #shahrukhsiddiqui	NOT	None	NULL
hasoc_hi_6896	व्यवहारिक ज्ञान के साथ देश की अर्थव्यवस्था को मजबूती प्रदान करने पर ध्यान दिया जाएगा। यह शोध राष्ट्रीय और अंतरराष्ट्रीय महत्व का होगा, मुझे आशा है कि इस प्रकार की योजनाएं देश के सामाजिक-आर्थिक परिवर्तन में उत्प्रेरक की भूमिका निभाएंगी ।	NOT	None	NULL
hasoc_hi_5954	दंगाई मस्त, पुलिस पस्त! #ExtensionStudio @sardanarohit के साथ: http://bit.ly/ChatWithRohit 	NOT	None	NULL
hasoc_hi_1409	Congress ko sath liya hota to up ka results kuch or hota, anyway best of luck	NOT	None	NULL
hasoc_hi_4919	भग भोसड़ी के मादरचोद     मेन ऑफ द सीरीज घर पहुंचा देंगे	HOF	PRFN	UNT
hasoc_hi_1102	परम वीरांगना महारानी #लक्ष्मीबाई को पुण्यतिथि पर कोटि-कोटि नमन  	NOT	None	NULL
hasoc_hi_1122	देखे हो ना... #सुअर का #शिकार कैसे घेर कर   किया जाता है!  'बस ध्यान रखना'  - #बालासाहेब ठाकरे    #TempleTerrorAttack	NOT	None	NULL
hasoc_hi_3537	तेलंगाना: महिला अधिकारी की पिटाई का VIDEO वायरल होने पर एक्शन में आए CM, टीआरएस MLA का भाई गिरफ्तार    https://abpnews.abplive.in/india-news/woman-forest-dept-official-assaulted-in-telangana-trs-mla-brother-arrested-1157694 …	NOT	None	NULL
hasoc_hi_4872	जय भोले नाथ जी की .. हर हर महादेव	NOT	None	NULL
hasoc_hi_2461	 “मनुष्य कहाँ है?” हिन्दू हैं, मुसलमान हैं, ईसाई हैं, ब्राह्मण हैं, क्षत्रिय हैं, वैश्य हैं, शूद्र हैं, या जातियों में बटने वाले आज मनुष्य कँहा है..?बंगाली, पंजाबी, गुजराती, महाराष्ट्री, कर्नाटकी आदि सैकड़ों हैं पर मनुष्य कहाँ हैं?  @ashokshandilya @aanjaneydas @ManjuChattarjee	NOT	None	NULL
hasoc_hi_5737	Spent time with my Mother and sought her blessings.	NOT	None	NULL
hasoc_hi_2015	'पूजनीय' लिख भोसडीके 'पूजनीय'  महान , चक्रवर्ती ऐसे शब्दों का प्रयोग कर।	HOF	PRFN	UNT
hasoc_hi_6944	#EidMubarak   May the spirit of brotherhood, love spread across #India Let us all join hands to eliminate hatred, violence & terrorism	NOT	None	NULL
hasoc_hi_250	जिन नैनों में तुम बसे दूजा कौन समाऐ,  धागा हो तो तोड़ दूं प्रीत ना तोड़ी जाऐ...!!!	NOT	None	NULL
hasoc_hi_1630	ये रमज़ान सिर्फ़ रोज़े रखने का महीना नहीं।   जबकि इबादत का महीना है।    याद रखे आपका ग़रीब पड़ोसी चाहे हिंदू हो या मुस्लिम वो भूखा ना रहे।    ज़कात अदा करे ये ग़रीबों का हक़ है।    दिल खोलकर ख़ैरात करे, आपके घर से कोई ख़ाली हाथ ना जाए।    पता नहीं अगला रमज़ान हमें नसीब हो या ना हो।	NOT	None	NULL
hasoc_hi_7384	Tune in to ET Now tomorrow at 7:30 PM where I will be discussing #farmer income & how it can be improved, with distinguished panelists from the world of #agri banking and #finance at the ET Skymet.#RuralBankingConclave. @EconomicTimes @SkymetWeather @ETNOWlive	NOT	None	NULL
hasoc_hi_5822	मुफ़्ती और अब्दुल्लाओं के झूठ का पर्दाफाश    धारा 370 का पूरा सच कपिल जी के साथ    जम्मू कश्मीर का वो सच जो हमसे छिपाया जाता हैं आखिर कौन सी मजबूरी थी जो टेम्परेरी एक्ट को आजतक ढोया जा रहा है    देशहित में धारा #370  ओर 35A का हटना नितांत आवश्यक है...  जय हिंद  जय भारत  @KapilMishra_IND	NOT	None	NULL
hasoc_hi_5628	अबे भडवे बेटीचौद हरामी जरा चावडी बाजार की भी बात कर या फिर तेरी माँ पर कोई मुल्ला चढा था क्या जो चुप है	HOF	PRFN	UNT
hasoc_hi_4292	क्या कुर्मी समाज मेरे राजतिलक पैर के अंगूठे से किये जाने वाली बात भूल गए हैं मैंने आरक्षण गरीब वर्ग के लिए लागू किया था जिससे इस वर्ग का उत्थान हो सकें और अंधविश्वास में न फसा रहे।            शाहूजी महाराज,	NOT	None	NULL
hasoc_hi_2868	रूद्रप्रताप सिंह.यादव गोरखपुर उत्तरप्रदेश    अखिलेशवा के त बहुत कुछ कहे के मन करत बा अखिलेशवा के त बहुत कुछ कहे के मन करत बा …	NOT	None	NULL
hasoc_hi_7015	कुरान को बदनाम कर रहा है ये हरामी	HOF	PRFN	UNT
hasoc_hi_244	दिल्ली: मंदिर में तोड़फोड़ के बाद चावड़ी बाजार इलाके में तनाव, पार्किंग से शुरू हुई थी लड़ाई	NOT	None	NULL
hasoc_hi_7379	दिल्ली में घर के अंदर घुसकर गन पॉइंट पर लूट की वारदात को अंजाम दे रहे हैं बेखौफ बदमाश    #Delhi   https://abpnews.abplive.in/india-news/inside-the-house-looted-innocent-people-at-gun-point-in-delhi-1157623 … (रिपोर्ट- @singhanjali )	NOT	None	NULL
hasoc_hi_5778	चाट ते रहो  चाट ते रहो  चाट ते रहो चाट ते रहोचाट ते रहोचाट ते रहो …	NOT	None	NULL
hasoc_hi_1638	एक अश्क का समुंदर छुपा था  इस पलकों के पीछे,  एक प्यार का सागर बसा था  इस दिल के भीतर,  कुछ अजनबी थे हम ये दुनिया के लिए  जो आया वो बस छल ही देता गया,  दिल इतना नाज़ुक था  की टूटे हुए दिल को भी लोग तोड़ते गए,  हम एक प्यार की आस में  खुद को ही मिटाते गए..  #पराग_ड्रीम  #हिंदी_शब्द 	NOT	None	NULL
