hasoc_hi_2236	देखिए माफ़ीनामा प्रस्तुत करता नया सावरकर #VivekOberoi     No politics only भौकाल of #SalmanKhan	NOT	None	NULL
hasoc_hi_416	पूर्णिया- सीमांचल एक्सप्रेस ट्रेन हादसा  पूर्णिया जंक्शन ने जारी किया हेल्पलाइन नम्बर जारी  06454232558 फोन कर ले सकते हैं जानकारी  7541806365 फोन कर ले सकते हैं जानकारी।     @AbbasAliRushdi @kanhaiyakumar	NOT	None	NULL
hasoc_hi_5598	#Watch अस्पताल की कुर्सी पर बैठने पर दलित महिला एएनएम की जमकर पिटाई, अब तक एससी-एसटी एक्ट मे मामला दर्ज हो जाना चाहिए था लेकिन @Uppolice की उदासीनता ही ऐसे अपराध को जन्म देती है ।    हम तुरंत एक्शन की माँग करते है तथा दोषी पर एससी-एसटी एक्ट के तहत मामला दर्ज	NOT	None	NULL
hasoc_hi_2681	मोबाइल प्लेटफॉर्म से किसी दूसरे बैंक अकाउंट में पैसे ट्रांसफर करने के लिए यूनिफाइड पेमेंट इंटरफेस या UPI का इस्तेमाल किया जाता है	NOT	None	NULL
hasoc_hi_4353	माणसाची सवय बदलता येते.पण जन्मजात निचपणा कसा सोडवणार.  #निच.!!!  #ShameOnPMModi	NOT	None	NULL
hasoc_hi_7711	Shame on U @mangalpandeybjp  As a health minister you and your government totally failed in Bihar. More than 150 children has been dead due to fever. And he is busy to know the crock score.   #MuzaffarpurChildrenDeath	HOF	HATE	TIN
hasoc_hi_4714	ऑफिसियल मीटिंग्स में अब नो बिस्किट  केवल हेल्थी स्नैक्स:लाई चना,भुना चना,खजूर,काजू,बादाम,अखरोट ही दिया जायेगा  #डॉहर्षवर्द्धन MOH    आपने चाय के लिए कुछ नही बताया   पीनी है, कि नही पीनी है 	NOT	None	NULL
hasoc_hi_3680	यह काजरू सूअर का बीज पाकिस्तानी हे	HOF	PRFN	TIN
hasoc_hi_965	नारंगी जर्सी।संतरा सोच ।  कहने वाले कौन है मादरचोद? 	HOF	PRFN	UNT
hasoc_hi_2153	दलालों..... अब कट्टर पंथी धर्म का रंडी रोना नहीं रोओगे...... 	HOF	OFFN	UNT
hasoc_hi_5196	My Speech today on President Address Debate in LOK Sabha	NOT	None	NULL
hasoc_hi_2283	हिन्दुस्तान में एक कटुआ आजमखान मादरचोद हिन्दू लड़कियों औरतो के ऊपर भद्दे कमेंट करता है । हिन्दुओ इस मादरचोद को जैसे भी हो काट डालो साले को । जबकि इसके घर की लड़कियां , औरते सब रंडी है । साली घूम घूम कर हलाला करवा रही है ।	HOF	PRFN	TIN
hasoc_hi_6514	सुअर, सुअर ही होता है क्योंकि उसे गंगा में स्नान करा देने से वो गटर में जाना, मल खाना छोड़ नहीं देंगे     वैसे ही मुस्लिम होता है.  ये हिंदुस्तान में रहने के लायक नहीं. 1947 में अपना हिस्सा पाकिस्तान ले चूका है, बोरिया बिस्तर बांधकर भारत से निकल ले	HOF	PRFN	UNT
hasoc_hi_7445	रुबीका मेहनत तों कोठे पर भी होती है   जा बैठ जा साली रंडी	HOF	PRFN	UNT
hasoc_hi_2964	एक अकेले शख्स को मार मार कर जय श्री राम कहलवाना वीरता या रामभक्ति नहीं बल्कि बुजदिली और शैतानियत है,  मर्यादा पुरुषोत्तम भगवान राम के आदर्श तो कुछ ऐसे हैं जो इस वीडियो में फिल्माया गया है. उस समय रामराज शायद ऐसा ही रहा होगा 	NOT	None	NULL
hasoc_hi_6173	All the best ready for Go to jail ..	NOT	None	NULL
hasoc_hi_6749	मैं लिख सकती हूं बहुत कुछ बीजेपी के खिलाफ..!!    बस डर यह लगता है कि अगर फस गई तो छोड़ आएगा कौन...!!    इसीलिए शब्दों पर नियंत्रण रख कर लिखती हूं.!!    मुझे लाइक और आरटी का कोई शौक नहीं...!!    मेरे लिखे हुए शब्द अगर किसी को पसंद है तो रिप्लाई में हां या ना बता दे बस  @Kavita_Sharma4 	NOT	None	NULL
hasoc_hi_2452	क्या तुम्हे पता है BSNLको सरकार क्यों बन्द कर रही है।।    क्योंकि BSNL में SC और OBC Employees सबसे ज्यादा है।।  मुख्य कारण यही है    @KaranwalTanu @Anjupra7743   @Priyank11533659 @AmbedkarManorma	NOT	None	NULL
hasoc_hi_3137	जिस तरह जुड़ी है तू मेरी सुब्ह ओ शाम के साथ |  मैं चाहता हूँ मेरा नाम भी जुड़ जाए तेरे नाम के साथ ||    ~ शाहरुख सिद्दीकी   #Shahrukhsiddiqui @srspoet	NOT	None	NULL
hasoc_hi_4630	लोकतंत्र - संसद - जनमत - जनसेवा - देशहित इन 5 विषयों को मीडिया दरकिनार कर देती है    मीडिया को केवल मोदी ने क्या पहना , मोदी ने क्या खाया , विपक्ष कहां घूम रहा है यही विषय नजर आते है?    मीडिया का गिरता स्तर आप उनके चलाये जा रहे हेडलाइन स्व जान सकते है।    मीडिया मतलब गुलाम और कुछ नही।	NOT	None	NULL
hasoc_hi_4374	अंग्रेजों की गुलामी करने वाले और जय श्री राम बोल कर शव कुत्ते एक साथ भीड़ बनाकर मुसलमानों पर हमला करने वाले आतंकवादी अब हमें सिखाएंगे पहले अपना इतिहास देखो बाद में हमारा इतिहास दिखाना अरे अपनी मां बहनों को नचाना है शौक से ना चाहो अपनी मां बहनों को रंडी गिरी करो बोलने के लिए	NOT	None	NULL
hasoc_hi_6564	किसी भी रिश्ते को कितनी भी खूबसूरती से क्यों ना बांधा जाए,  अगर नज़रों में इज़्ज़त और बोलने में लिहाज़ न हो तो वह टूट जाता है़..	NOT	None	NULL
hasoc_hi_1492	यूँ चेहरे पर उदासी ना ओढिये साहब...    वक़्त ज़रूर तकलीफ का है लेकिन कटेगा मुस्कुराने से ही।....    Be Happy 	NOT	None	NULL
hasoc_hi_1571	भारत का डंका विदेश में भी बज रहा है -:} भारत माता की जय !!    लिंच-खंड झारखंड और तबरेज अंसारी की हत्या की गूंज अमेरिका में भी गूंज रहा है !!    जय श्री राम !!!    @INCIndia @INCJharkhand   @HemantSorenJMM @aajtak   @TV9Bharatvarsh @anjanaomkashyap	NOT	None	NULL
hasoc_hi_2487	Byculla #AIMIM MLA @warispathan ON JAI SHRI RAM CONTROVERSY.     @asadowaisi	NOT	None	NULL
hasoc_hi_2847	ब्राह्मणों ने वर्ण व्यवस्था लाया ताकि ब्राह्मणों का वर्चस्व बचा रहे!  वर्ण व्यवस्था के ऊपर वर्ण व्यवस्था लागू किया बहुजनों को जाति में बाट कर!  और शूद्र अति शुद्र साले जाति पे घमंड करते है हम उस जाति से ऊंचा है  जातियें घमंड छोड़ो मूलनिवासी या बहुजन शब्द से खुद की पहचान कराओ!	NOT	None	NULL
hasoc_hi_3479	I am with my friend Amarprjt   kumar visvas   भोसडीके	HOF	PRFN	UNT
hasoc_hi_6054	नेपाल ने भारतीय सब्जियां खरीदने से किया इंकार सैकड़ों ट्रक भारत नेपाल सीमा पर अटके मतलब चौकीदार का डंका नेपाल में भी बज रहा है,,  @ziddy_zoya @BebakAawaj @VoiceofmyBharat @Anjupra7743	NOT	None	NULL
hasoc_hi_1215	बुद्ध पूर्णिमा की शुभकामनाएं।     भगवान बुद्ध की शांति, अहिंसा और मानव कल्याण के संदेश सदैव हमारा मार्गदर्शन करते रहें।	NOT	None	NULL
hasoc_hi_2127	कितना पढ़ा कश्मीर पे ??  कितनी है जानकारी उधर के विषय पे  तेरे हिसाब से तो कश्मीर भारत से अलग हो जाना चाहिये अब तक आर्टिकल ठुंश अपने गांड में  जानकारी हो तभी बोल, उसका वोटिंग अगल क्यों है ये भी जान लिये, चूतिये	HOF	PRFN	UNT
hasoc_hi_5637	कितना भडवा है ये,   ये बोल रहा है ममता भाजपा के जाल मे फस रही है लेकिन ये ममता को नही बोल रहा की तुम तुष्टिकरन कर रही हो।  मैने बोहत मादरचाेद देखे लेकिन तेरे जैसा सच मे कही नही देखा।तू मेरे सामने होता तो तुझे ऐसा थप्पड लगता कि तू ठीक से खडा ना हो पाता।	HOF	PRFN	TIN
hasoc_hi_7616	जम्मू में बीजेपी नेता ने भारतीय सेना की जमीन पर किया था कब्जा , मतलब वास्तव में हिंदूत्व खतरे में है,,	NOT	None	NULL
hasoc_hi_6693	भेनचोद करिया भोसड़ीवाला  कलमुँहे तेरी वजह से लेक्चर सुन रहा हूँ यहाँ  तू साले दिख जा कही भेन के लवड़े 	HOF	PRFN	UNT
hasoc_hi_94	#PAKvsAFG : पाकिस्तान और अफगानिस्तान के बीच जारी था कड़ा मुकाबला, इसी बीच भिड़े दोनों के समर्थक    https://abpnews.abplive.in/sports/world-cup-2019-fans-scuffle-outside-stadium-during-pakistan-afghanistan-match-1157192 …	NOT	None	NULL
hasoc_hi_1179	@AbdullahAzamMLA साहब हम भी जानते है मदरसो से #नाथुराम_गोड़से व #प्रज्ञा_ठाकुर जैसे लोग पैदा नही होते पर में पुरे यकीन से कह सकता हुं की मदरसो मे #कसाब #लादेन #अफजल #हाफिज जैसे आतंकवादी पैदा होते है    स्कुल मे पढने वाले प्लेन उड़ते है,  मदरसो मे पढने वाले एयरपोर्ट ही उड़ा देते है !	NOT	None	NULL
hasoc_hi_4308	चमक उठी सन् सत्तावन में, वह तलवार पुरानी थी  बुंदेले–हरबोलों के मुँह, हमने  सुनी  कहानी थी।    #सन् 1857 के प्रथम स्वाधीनता संग्राम की महान वीरांगना झाँसी की रानी #लक्ष्मीबाई की पुण्यतिथि पर उन्हे शत्-शत् नमन् ! 	NOT	None	NULL
hasoc_hi_2259	This video will make you cry -     ये पाकिस्तान नहीं बल्कि दिल्ली के चावड़ी बाजार का हिन्दू मंदिर हैं    कल धर्म विशेष की भीड़ ने मंदिर में घुसकर इन मूर्तियों को तोड़ा हैं    बदमाशों या गुंडों ने नहीं, सैकड़ो लोकल लोगों की भीड़ ने, अपने धर्म के नारे लगाते हुए ये मंदिर तोड़ा डाला https://twitter.com/KapilMishra_IND/status/1145586077480079360 …	NOT	None	NULL
hasoc_hi_739	अब तो पाकिस्तान की हालत ऐसी हो गयी है कि अगर    उनके ऊपर कौआ भी हग दे तो बोलेंगें भारत ने केमिकल अटैक किया है	NOT	None	NULL
hasoc_hi_2339	अबु आझमी तर भड़वा आहे पण हे माझा वाले पन निर्लज्ज आहेत...... तुम्ही काय माझा वाले स्वतः ला काय देशा पेक्षा मोठे समझता काय रे।    आनंद बाजार पत्रिका वाले।    नुसता बाजार मांडला आहे।	NOT	None	NULL
hasoc_hi_7125	दिल्ली में 300 मुल्ले रात में मंदिर तोड़ते है,     ओर ये मुल्लो का पिछवाड़ा चाटने वाला #दिल्ली में 300 मुल्ले रात में मंदिर तोड़ते है,     ओर ये मुल्लो का पिछवाड़ा चाटने वाला #केजरीवाल झारखंड के #चोर मुल्ले को 5 लाख देता है भड़वा,	HOF	HATE	TIN
hasoc_hi_2243	It was wonderful listing to you... God bless you long way to go... We are with you Modiji	NOT	None	NULL
hasoc_hi_5070	और जब सज़ा मिलेगी तो सबसे पहले तू ही रंडी रौना करेगा	HOF	HATE	UNT
hasoc_hi_2916	आत्म मंथन और आत्मावलोकन करिये, वैचारिक प्रतिबद्धता के साथ साथ उसका व्यवहारिक अमल भी करिये, सड़क ही संसद की आवारगी को रोकने का एक मात्र जरिया है, समाजवाद और सामाजिक न्याय की बुनियाद समाज के बीच उतरकर ही मजबूत की जा सकती है, सामाजिक आधार के बिना राजनीति ऐसे ही रिजल्ट देती रहेगी..खैर कोई नही न हौसले खत्म है और न ही उम्मीदे..फिर संघर्ष तो अनवरत चलता ही रहेगा ।।	NOT	None	NULL
hasoc_hi_2922	#वफादारी की जब भी मिसाल दी जाएगी यकीन करना #रोहित_सरदना का नाम #कुत्ते से पहले लिया जाएगा ।	NOT	None	NULL
hasoc_hi_1918	जिनके मन में भारत का विरोध है, उसके मन में डर पैदा होना ही चाहिए: गृह मंत्री अमित शाह।    जे बात!!  #हिन्दी_शब्द #Viral_SMS	NOT	None	NULL
hasoc_hi_5465	guys i can speak indian scammer     मादरचोद	HOF	PRFN	UNT
hasoc_hi_4649	आज पता चला मणि शंकर अय्यर ने #नीच क्यों बोला था।	NOT	None	NULL
hasoc_hi_119	सपा को खत्म करने की तैयारी में हैं जैसे चौधरी चरण सिंह की विरासत अजीत सिंह ने ख़तम किया वैसे तुम भी मुलायम सिंह जी की विरासत मायावती के कदमों में रख दिए हो	NOT	None	NULL
hasoc_hi_3746	मुझे लुंड से ज़्यादा चुत में मज़ा आया 	HOF	OFFN	UNT
hasoc_hi_4718	इस बिल का मकसद देश में मेडिकल शिक्षा में पारदर्शिता, जवाबदेही और गुणवत्ता लाना है	NOT	None	NULL
hasoc_hi_3580	अपनी ट्रेनों को भी कभी चेक कर लिया करो ।।ट्रेनों के ऊपर जिहादी सुअर भगवान के लिये गाली लिखते है 	HOF	PRFN	UNT
hasoc_hi_520	गैर हिंदू स्थल आतंकवाद पत्थरबाज इस्लामिक कट्टरता	NOT	None	NULL
hasoc_hi_7567	बिल्कुल सही कहा आपने In rail मंत्री, ऊर्जा, संचार मंत्री को भी निजी हाथों में सोंप देना चाहिए	NOT	None	NULL
hasoc_hi_5123	पाकिस्तान फंसा तो कोहली-धोनी पर भड़के बासित अली.	NOT	None	NULL
hasoc_hi_5209	एक छोटी सी बच्ची गली में पांच छे #कुत्ते देख कर डर गई परंतु एक #कुत्ता बोले बेटी निकल जाओ हम #कुत्ते हैं #इंसान नहीं,,,,     जय श्री राधे कृष्णा    @IAmJitendraa	NOT	None	NULL
hasoc_hi_151	सबसे बड़ा हरामी तो तू खुद है साले । सच सुनते ही इस सूअर की गां## में मिर्ची लग जाती है ।	HOF	OFFN	TIN
hasoc_hi_1278	लड़कियों पर अत्याचार से रूह काँप गयी       बेबस लाचार अकेली और निहत्थी लड़की पर झुंड बनाकर समाज में झूठी शान व सेखी बघारने वाले लाठी डंडे से पीट रहे हैं  भाजपा सरकार में बेटी बचाओ अभियान पूरे चर्म पर   @Mayawati @BhimArmyChief @Anjupra7743 @BSP4Bharat	NOT	None	NULL
hasoc_hi_6637	अंजू जी बिलकुल सही कहा पत्रकारो अपनी औक़ात खुद ही गिराई हैं।।	NOT	None	NULL
hasoc_hi_4020	भारतीय जनता पार्टी से,   जब कुछ गिनी चुनी पनोतिया बाहर निकली थी -   बीजेपी की जित तो उसी दिन पक्की हो गयी थी !   रही सही कसर खूसट #नीच नेताओंने पूरी कर दी थी !  अब #जीजाजी_की_जमीन जोतने का #जुगाड़ होता है क्या देखो ?     #हुआ_तो_हुआ  	NOT	None	NULL
hasoc_hi_5216	After Afghans , Now Brits dealing with Pakistanis .	NOT	None	NULL
hasoc_hi_5643	@RubikaLiyaquat जी दोगले वेश्यावृत्ति की उपज निशांत वर्मा और मौलाना साजिद रशीदी को डिवेट से भगाओ ये वेश्या की औलाद है आपके डिवेट शो का स्तर गिर रहा है निशांत वर्मा सुअर की औलाद है इसका बाप आवारा मुल्ला है।।	HOF	HATE	TIN
hasoc_hi_6979	लगता है #गांजे को लेकर आपका निशाना #राहुल_गाँधी की तरफ है,  वैसे @AamAadmiParty को गली के #कुत्ते की तरह दर_दर नही भटकना चाहिए,  किसी एक #मालिक को चुन लो और उसीकी #सेवा में लग जाओ,  दर_दर भटकने से ना #रोटी मिलती है और ना ही #बोटी	NOT	None	NULL
hasoc_hi_7288	सही कहा इसे ही सारी ऑउरत सोच हो जाएगी कसम राम की हिंदुस्थान हिंदू राष्ट्र होगा मगर बहुत ही इसे गटिया रंडी है जो अपना jaimir बेच चुकी है	HOF	PRFN	UNT
hasoc_hi_1511	हराम की कोख मे पेदा होने बाले सुवर।  तेरा हर ट्वीट ये साबित कर देता है की तू जन्म जात मादर्चोद है। रंडी के औलाद	HOF	PRFN	UNT
hasoc_hi_2673	ये मोमबत्ती जलाने से कुछ नहीं होगा,   रेप तभी बंद होंगे जब बलात्कारी ज़िंदा जलाए जाएं।     #savegirlchild	HOF	OFFN	UNT
hasoc_hi_5301	BC  वो असामजिक तत्व नही ह।  मुल्ले है हरामी।  और की गुंडे नही समज़दार मुल्ले ह। ५०० मुल्ले सब गुंडे थोड़े थे। और पूरे होशोहवशा म थे।   बस तेरे बशकी मुल्ला कहना नही है।	HOF	HATE	UNT
hasoc_hi_5491	अरे चूतिया तेरे मा बीवी और बेहन सब को चीनी लुंड देतेहो और तेरे मुह में टुकड़े टुकड़े गैंग की लुंड तेरा पेट तोह भरा और तुम्हे क्या चाहियेरे गधे	HOF	PRFN	UNT
hasoc_hi_193	अगर 17 जातियों को sc में शामिल किया गया है तो उसके हिसाब से आरक्षण का अनुपात भी बढ़ना चाहिए !    सहमत हो तो retweet करो     @Anjupra7743   @Shalini41321230   @Mayawati   @yadavakhilesh   @narendramodi   @ashutosh83B   @RahulGandhi   @abhisar_sharma	HOF	HATE	TIN
hasoc_hi_7559	भारतीय कारोबारी भगोड़े #VijayMallya के प्रत्यर्पण केस में आज लंदन की एक अदालत में सुनवाई की जाएगी है। अगर ब्रिटेन कोर्ट माल्या की कुछ दिन और इंग्लैंड में रहने की इजाजत वाली याचिका ख़ारिज करती है तो जल्द ही माल्या को भारत लाया जाएगा।  #BritainCourt	HOF	HATE	TIN
hasoc_hi_2765	एक भी वादा पूरा नहीं किया इस #कमीने ने     लगता है दमे का रोग लग गया 56' के सीने में!  	HOF	HATE	UNT
hasoc_hi_5645	देखें 7.57बजे @nehapant19 के साथ #HTP @News18India पर-क्या मायावती का आरोप सही है कि अखिलेश के वोटर ने उन्हें धोखा दिया?  #टूट_गया_महागठबन्धन  मेहमान हैं- @AmarSinghTweets @sambitswaraj @AcharyaPramodk @sharatpradhan21 #सतीशप्रकाश	NOT	None	NULL
hasoc_hi_2520	सच्चा देशभक्त वही है जो   वोट नरेंद्र मोदी को दे   और कामकाज का हिसाब राहुल गांधी से ले	NOT	None	NULL
hasoc_hi_526	इस मादरचोद को कुत्ते की मौत देना वाला कब आयगा ।	HOF	PRFN	UNT
hasoc_hi_3977	माननीय प्रधानमंत्री @narendramodi जी  देख लिजिए  कही कोई आपके ट्वीट मे सिकायत ना रह जाए  जिस चोर तबरेज अंसारी के लिए आपने पीड़ा छलकाई थी  उसी तबरेज के समर्थन खड़े ओवैसी के लोग हिन्दू महिलाओं की इज्जत तार तार कर रहे है  इस पर भी कुछ दर्द छलका दीजिए  अच्छा लगेगा	HOF	HATE	UNT
hasoc_hi_1405	अबे भड़वा शुरू कर देते हो हर समय धर्म का बात। गांडू कितना पैसा मिलता है बाप से पर ट्वीट का।	HOF	PRFN	UNT
hasoc_hi_2524	... #दिग्विजय_सिंह की हार के लिए #प्रज्ञा_ठाकुर जिम्मेदार नहीं हैं, वो #कम्प्यूटर_बाबा है। लगता है उसने यज्ञ 'उल्टा' कर दिया। ढूंढ के लाओ उसे, उसे अभी समाधि भी तो लेनी है। और, समाधि दिग्विजय सिंह के हाथों ही होनी चाहिए, पांच कुंतल मिर्च की आहुति के साथ...	NOT	None	NULL
hasoc_hi_720	भीम आर्मी चीफ मा चन्द्रशेखर आज़ाद जी को इंदिरापुरम मस्जिद जाने से पहले गाज़ियाबाद पुलिस ने गिरफ्तार कर लिया है सभी साथी एकजुट हो जाएं। जय भीम जय भीम आर्मी @BhimArmyChief	NOT	None	NULL
hasoc_hi_7475	'हुआ तो हुआ':- सैम पित्रोदा (काँग्रेसी)    ये हम नही कहते।	NOT	None	NULL
hasoc_hi_1018	So many media house says it is Ramrajya in UP....but basically MahaJungleRaj	NOT	None	NULL
hasoc_hi_3781	कांग्रेसियों हालत धोबी से ज्यादा कुछ नही बची है,आगे कई सालों तक इन्हें चड्डियां ही धोने का काम करना पड़ेगा।    लगे रहो पप्पूभाई।	NOT	None	NULL
hasoc_hi_4571	अबे सुअर की ओलाद, आ गया अपनी वोकत पे सुअर तू पका मुसलमान है नीच हटा दे हिन्दू होने का चोला अपने ऊपर से सुअर की ओलाद, दंगाइयों का एक ही धर्म होता है , आंतकवादियो का एक ही धर्म होता है, और वो पूरी दुनिया जानती है।	HOF	HATE	TIN
hasoc_hi_2089	केजरीवाल भडवा मुसलमानों की दलाली कर रहा है महोदय अन्यथा अब तक कार्रवाई हो चुकी होती मंदिर पर तोड़फोड़ करना मामूली बात नहीं है हिंदू कब तक सब्र करेगा सब्र का बांध टूटने वाला है	HOF	PRFN	TIN
hasoc_hi_7238	अपनी दीदी को बोलो कभी मेरा हिन्दू लुंड भी ट्राय करे।।	HOF	PRFN	UNT
hasoc_hi_5211	#NitishVIPRaj | Let an FIR be registered against Nitish Kumar and the health minister, let them go to jail: @warispathan  MLA, AIMIM & Advocate on @republic	HOF	HATE	TIN
hasoc_hi_6452	भीड़ में सिर्फ़ 3 प्रजातियां ही शिकार करती हैं..   1. #कुत्ते   2. #हिजड़े  3.#भगवा_आतंकी	HOF	OFFN	TIN
hasoc_hi_540	#ZairaWasim ने अल्लाह का नाम लेकर फिल्म इंडस्ट्री छोड़ दी...     तुम भी जय श्री राम का नाम लेकर दलाली छोड़ दो संघी आंटी @RubikaLiyaquat... 	HOF	HATE	TIN
hasoc_hi_7044	ये 'भडवा'सुपारी मिडीया का पत्तलकार रोज हिदू-मुस्लिम करता है।ईसकी औकात चिल्लाने तक सीमित है। ये भडवा'साप्रदायिक'रंग दे रहाहै. 	HOF	PRFN	UNT
hasoc_hi_2442	अगर ज्यादा बकवास करेगा तो गाली भी पेलेंगे समझा क्या भोसड़ीके	HOF	PRFN	UNT
hasoc_hi_755	Bhaiya ji mathura me lassi k paise magne par jinhe maar Diya unke parivar se v mil lete aur kuchh economic help Kar dete	HOF	HATE	UNT
hasoc_hi_4053	कोई #हसीना जब #रूठ जाती है तो...  .  मरजा #कुत्ते #कमीने कहकर खूब #गरियाती है	HOF	HATE	UNT
hasoc_hi_1914	#कमीने से #कमीने लड़के भी उस #अंकल को नमस्ते जरूर करते है...  .    .    .    .    .    .  जिसकी बेटी मोहल्ले का #चाँद होती है।	NOT	None	NULL
hasoc_hi_2136	वो हरामी मरा हुआ हो जाता है	HOF	HATE	UNT
hasoc_hi_3481	एक बार फिर से धन्यवाद शुक्रिया..इतना प्यार देने के लिए      3 महीने के इस लंबे सफर के बाद  9k #followers पूरे हो गए.    मुझे Follower पाने का कोई शौक नहीं लेकिन मैं चाहती हू मेरी बात ज़्यादा से ज्यादा लोगों के पास पहुंचे..    मेरा मिशन सिर्फ एक ही दलाल मीडिया को उसकी ओकत दिखाना    	HOF	HATE	UNT
hasoc_hi_7764	दल्ले कि पैदाइश तेरे बाप लोगों मुल्ला  ने किया है जिसकी गांड चाट कर अपने बीबी बच्चों का पेट पाल रहा हैं भडवे। सबका हिसाब होगा सबकी मां बहन एक कि जाएगी।	HOF	PRFN	UNT
hasoc_hi_5420	#Israel की शराब कंपनी माका ब्रेवरी ने राष्ट्रपिता #MahatmaGandhi का अपमान किया है। कंपनी ने अपनी शराब की बोतलों और केनों पर महात्मा गांधी के चित्र छापे हैं। कंपनी की करतूत पर कड़ी आपत्ति जताई गई है।	HOF	HATE	TIN
hasoc_hi_2770	जायरा वसीम ने कहा 'इस्लाम में अभिनय हराम'है  तो क्या मीनाकुमारी, मधुबाला सायराबानों, शबानाआजमी, सलमान, शाहरुख सब    हरामी हैं ?	HOF	HATE	TIN
hasoc_hi_4690	@ArvindKejriwal @msisodia भाई मिश्रा जी, ये केजरू जो है ना, बडी हरामी चीझ है। इसने वोट के खातीर अपने बच्चे और बिवी तक बेच दिया तो मंदिर क्या चीझ है?	HOF	HATE	TIN
hasoc_hi_1770	पुलिश को ढूंढ कर हरामी को मारना चाहिए।लेकिन दुर्भाग्य हमारे देश का	HOF	HATE	UNT
hasoc_hi_6232	Low and order ka majak to samaajwaadi party wale jada karte hai is par aap ka kya vichaar hai akaless ji	HOF	HATE	TIN
hasoc_hi_5303	सबसे बड़ा हरामी तो साला मीडिया ही है ।	HOF	HATE	UNT
hasoc_hi_5600	टीभी मा आठ कक्षावाला पत्रकार SLC वाला मन्त्रीको अन्तरवार्ता लिन्छ ।   मन्त्री भन्छ : भाग भोसडीके यस्तो सानो सानो कुरा मन्त्री लाई सोधछस गांडू।   #मेरो_देशमा	HOF	PRFN	UNT
hasoc_hi_1945	Ramalingam was murdered brutally by Muzlim men, day after his video of confronting Izlamic preachers went viral. His hands were chopped off and he was tortured before he was murdered. How many prime time debates did you see on this lynching? How many people in power did it pain?	HOF	HATE	TIN
hasoc_hi_1010	अबे भड़वा अगर मुल्ला की वजह से  Bollywood  छोड़ती तो और भी मुस्लिम Actress हैं फीर मुल्ला उन्हे भी मजबूर करते और क्या तुने ज़ायरा वसीम का Statement नही सुना अबे सरदाना का पिल्ला तु पत्रकारिता छोड़ किसी कोठे की भड़वागीरी कर यही तेरा पौत्रीक पेशा भी रहा है 	HOF	PRFN	TIN
hasoc_hi_1878	अगर लोग टैक्स वक्त पर जमा करवाते हैं तो उन्हे ये पूछने का हक है कि बीजेपी के नये लगभग 600 कार्यलय के लिये पैसा कहां से आया,,,,,	HOF	HATE	UNT
hasoc_hi_5269	मनुष्य जहाँ पर 12महीने रहता है वहाँ के पेड़ काट देता है     फिर नैनीताल,मंसूरी,शिमला जाकर बोलता है कितनी अच्छी जगह है	HOF	HATE	UNT
hasoc_hi_3462	SUN Gandu industry chal hi unse rahi hai bhenchod Hindu shero ka shikar hi kaam hai unka Teri MAA ki chud bhen ki Lodi apni gaand me ghusa le हिन्दू पुरुषों को मादरचोद की लुगाई 	HOF	PRFN	UNT
hasoc_hi_5617	AIMIM chief @asadowaisi takes oath in Urdu; ends it with Jai Bhim, Allah-o-Akbar and Jai Hind	NOT	None	NULL
hasoc_hi_4344	इस भेनचोद को ब्लॉक मार तू जा मै देखता इसको	HOF	PRFN	UNT
hasoc_hi_3769	जब पूरी मीडिया चोर और बदमाश मुल्लों के लिए छाती पीटती है तब तब यही क्यो नही कहता बड़ा माहौल का खयाल है तो एक बार जो सुअर मन्दिर में तोड़फोड़ कर रहे थे उनसे तो कुछ नही पूछ पा रहा है अब जब प्रशासन घुस रहा है तो फट गई	HOF	HATE	TIN
hasoc_hi_4755	नीतीश ; पेट में दर्द है   डॉक्टर ; ने नीतिस का इलाज किया     नीतीश के बापू ; डॉक्टर के हुवो है मेरे छोरे को ठीक तो हो जाएगो जान को जोखम तो ना है     डॉक्टर ; एपेंडिक्स हुवा है भोसडिके बच्चा नहि जो L काट P लगाकर डिलीवरी सिजीरियान से करानी पड़ेगी ओर तेरे बेटे की जान जोखिम में आएगी 	NOT	None	NULL
hasoc_hi_2172	इस्लाम में अगर नाच-गाना हराम है फिर जिहादी शाहरुख सलमान क्या हुए..???  #हरामी ??	HOF	HATE	TIN
hasoc_hi_1132	पाजी मुझे तो ये लग रहा है कि बांग्लादेशी भी पाकिस्तानियो को पेल ही देगे ओर टैब आएगा बड़ा वाला मजा।  ओर देखना इनके भिखमंगे मुल्क में कैसे विधवा विलाप होता है।    मुझे बड़ी राहत मिलती है जब ये लोग विधवा विलाप करते है रंडी रोना रोते है मुंह फाड़ फाड़ कर।	HOF	HATE	TIN
hasoc_hi_1659	जन्नत पहले आता था, अभी सिर्फ काश्मीरी पंडित और पत्थरबाज आते है ।	HOF	HATE	TIN
hasoc_hi_4133	अगर वो ऐक्टिंग छोड़ रही है़ तो आपको कीड़े काहे कुलबुला रहे हैं ?  ऐसा किजिये उसकी जगह अपनी बहन या पत्नी को पॉर्न इंडस्ट्री में भेजिये हम भी तो देखें कौन 'मुल्ला' हरामी आपके इस साहसिक फ़ैसले का विरोध करता है़    हमारी शुभकामनाएं सदेव आपके साथ रहेंगी  	HOF	OFFN	TIN
